"from","to","weightreal","Genes","PcorValues","CorValues","PcorAverage","CorAverage","PcorLink1edge","PcorLink1edge_pvalue","PcorLink2edge","PcorLink2edge_pvalue","type","weight","Vertex1_Class","Vertex2_Class"
"PC.aa.C40.1","SM.C18.1",1,"Trrap","-0.485971743173441","0.737212413397004",-0.485971743173441,0.737212413397004,"0.822252819570299","0.0231900553919438","0.855358716760946","0.0141148128879581","hyperlink",0.2,"PC","SM"
"PC.aa.C40.2","PC.aa.C40.3",1,"Setd5","0.0403864000665986","0.876633082608887",0.0403864000665986,0.876633082608887,"0.778355461434752","0.0392627040845615","0.542233816311796","0.208602936743667","hyperlink",0.2,"PC","PC"
"PC.aa.C40.2","PC.aa.C40.4",1,"Naa60","-0.32705886649678","0.779009203422355",-0.32705886649678,0.779009203422355,"0.675740713849616","0.0956649242100818","0.882949766393636","0.00844488669659831","hyperlink",0.2,"PC","PC"
"PC.aa.C40.2","PC.aa.C42.5",2,"Setd5;Erp44","0.0812196523479985;0.528728060259636","0.90148525510717;0.90148525510717",0.304973856303817,0.90148525510717,"0.717827639917731;-0.450318348164891","0.0692983731730641;0.310611001737397","0.591711129258238;-0.43517466466724","0.161665729396552;0.329143455145096","hyperlink",0.4,"PC","PC"
"PC.aa.C40.2","PC.aa.C42.6",1,"Setd5","-0.0138454482631487","0.885642363248371",-0.0138454482631487,0.885642363248371,"0.759082298957826","0.0478236598219061","0.616350855183236","0.140493159507535","hyperlink",0.2,"PC","PC"
"PC.aa.C40.2","PC.ae.C32.1",1,"Phf3","-0.453662438448314","0.735266090511545",-0.453662438448314,0.735266090511545,"0.833867897037557","0.0197151072989875","0.821537817049427","0.0234144201564177","hyperlink",0.2,"PC","PC"
"PC.aa.C40.2","PC.ae.C38.1",1,"Rpap1","0.624282931119773","0.835493020061352",0.624282931119773,0.835493020061352,"-0.344541872228808","0.449177525206627","-0.333894961873987","0.464223849489304","hyperlink",0.2,"PC","PC"
"PC.aa.C40.2","PC.ae.C38.3",1,"Klhdc3","-0.490510968457993","0.782637990358188",-0.490510968457993,0.782637990358188,"0.687696926123896","0.08771638943738","0.955906134457702","0.000765706903529783","hyperlink",0.2,"PC","PC"
"PC.aa.C40.2","PC.ae.C42.1",1,"Rpl17","-0.401333651394878","0.723818455481468",-0.401333651394878,0.723818455481468,"0.784834351067657","0.0365930169835399","0.830074592009955","0.0208149312807766","hyperlink",0.2,"PC","PC"
"PC.aa.C40.2","PC.ae.C42.2",3,"Setd5;Gpat4;Arhgap24","-0.583666982732415;-0.418334897515574;-0.543800867953924","0.750683495760113;0.750683495760113;0.750683495760113",-0.515267582733971,0.750683495760113,"0.928400251230919;0.776578368496548;0.816458046532453","0.00253435600194129;0.040013208750897;0.0250436073050351","0.806371007771503;0.854770862123775;0.89878491621371","0.0284627455668025;0.0142539421256764;0.00592383066747717","hyperlink",0.6,"PC","PC"
"PC.aa.C40.2","PC.ae.C42.5",1,"Phf3","-0.0648856816485766","0.838548418003532",-0.0648856816485766,0.838548418003532,"0.639386906712789","0.122055176618488","0.758554127371684","0.0480713861103235","hyperlink",0.2,"PC","PC"
"PC.aa.C40.2","SM..OH..C24.1",1,"Gpat4","-0.458507936185111","0.718379063629099",-0.458507936185111,0.718379063629099,"0.810730992680363","0.0269547075806938","0.843871992033896","0.0169757843637626","hyperlink",0.2,"PC","SM"
"PC.aa.C40.2","SM.C24.0",2,"Setd5;Arhgap24","-0.381690791351612;-0.242756483397169","0.777897692405398;0.777897692405398",-0.312223637374391,0.777897692405398,"0.895683364953585;0.712446701950288","0.00637713605830804;0.0724180453133372","0.70141846868102;0.800223419892697","0.0790422026608195;0.0306675753858046","hyperlink",0.4,"PC","SM"
"PC.aa.C40.3","PC.aa.C40.4",1,"Pdgfa","-0.0182524357298898","0.852788430511398",-0.0182524357298898,0.852788430511398,"0.613758688183163","0.142650361917221","0.752362702544103","0.0510277368688332","hyperlink",0.2,"PC","PC"
"PC.aa.C40.3","PC.aa.C42.5",1,"Setd5","0.094008220096264","0.869938967781625",0.094008220096264,0.869938967781625,"0.576894694470755","0.175109053185479","0.707513005611009","0.0753432082111501","hyperlink",0.2,"PC","PC"
"PC.aa.C40.3","PC.aa.C42.6",1,"H2.L","0.113580203670055","0.935832096452237",0.113580203670055,0.935832096452237,"0.7685628439903","0.0434962624089852","0.518387917265449","0.233270240202159","hyperlink",0.2,"PC","PC"
"PC.aa.C40.3","PC.ae.C36.3",1,"H2.L","-0.49166450519178","0.801508563901298",-0.49166450519178,0.801508563901298,"0.943808826041076","0.00139451727002956","0.716673350787063","0.0699613780528617","hyperlink",0.2,"PC","PC"
"PC.aa.C40.3","PC.ae.C38.1",2,"Bcl2l2;Nipal1","0.410943852354658;-0.0710405126401274","0.947633629738472;0.947633629738472",0.169951669857265,0.947633629738472,"0.580551091222798;0.560931259137358","0.17174229226637;0.190182419532352","0.467221867027405;0.854089087122769","0.290480040417274;0.0144162776924374","hyperlink",0.4,"PC","PC"
"PC.aa.C40.3","PC.ae.C38.2",2,"H2.L;Nipal1","-0.403764963570923;-0.523801843279919","0.810547839190002;0.810547839190002",-0.463783403425421,0.810547839190002,"0.935048584622827;0.922702044006605","0.00199362773417647;0.00305948726608928","0.66211485040852;0.779722732568803","0.10516549816488;0.0386906263654917","hyperlink",0.4,"PC","PC"
"PC.aa.C40.3","PC.ae.C42.0",2,"Lpin2;Rac1","-0.423409731904634;-0.464279107786987","0.784930279370982;0.784930279370982",-0.44384441984581,0.784930279370982,"0.693555139389824;0.708198737836398","0.0839544595482883;0.0749329323332499","0.923414157704777;0.934375993504289","0.00299068035819897;0.00204488705909003","hyperlink",0.4,"PC","PC"
"PC.aa.C40.3","PC.ae.C42.1",1,"Iqcb1","-0.477713515361779","0.716953954860253",-0.477713515361779,0.716953954860253,"0.80826476153138","0.0278020722326562","0.858701726206442","0.0133384132584846","hyperlink",0.2,"PC","PC"
"PC.aa.C40.3","PC.ae.C42.2",3,"H2.L;Mocs2;Ppp1r11","-0.112896141963891;0.0693285193248809;0.548634572527607","0.888432915788925;0.888432915788925;0.888432915788925",0.168355649962866,0.888432915788925,"0.87099804390127;0.391411298108948;-0.412865878910231","0.0106967438498431;0.385227619306084;0.357274387377971","0.548597287937404;0.866287734612543;-0.435468612209682","0.202241855517684;0.0116692185400417;0.328779335381942","hyperlink",0.6,"PC","PC"
"PC.aa.C40.3","SM.C24.0",1,"Cd2bp2","0.475971430980354","0.942805762660233",0.475971430980354,0.942805762660233,"-0.501915889150706","0.251061475892955","-0.478390859813646","0.277507340500761","hyperlink",0.2,"PC","SM"
"PC.aa.C40.4","PC.aa.C42.5",2,"Rpl17;Naa60","0.109701080771648;0.250196685866927","0.90848420284246;0.90848420284246",0.179948883319287,0.90848420284246,"0.249712853913121;0.692271985210928","0.589166994205957;0.0847709870480017","0.922288022599547;0.472980127585622","0.00309991357471266;0.283758807832484","hyperlink",0.4,"PC","PC"
"PC.aa.C40.4","PC.aa.C42.6",1,"Arhgap24","-0.617787206280064","0.825437289108878",-0.617787206280064,0.825437289108878,"0.776416745678337","0.0400818557988471","0.966828486534443","0.000378098929446581","hyperlink",0.2,"PC","PC"
"PC.aa.C40.4","PC.ae.C38.3",2,"Klhdc3;Iqcb1","-0.342011807394757;0.145561175426677","0.879210914040128;0.879210914040128",-0.09822531598404,0.879210914040128,"0.671694783065462;0.666785582806888","0.0984368432229565;0.101855901608053","0.910390937721252;0.581292347749571","0.00439703916526669;0.171063673848117","hyperlink",0.4,"PC","PC"
"PC.aa.C40.4","PC.ae.C38.4",1,"Cobll1","-0.654646224214385","0.731042650061921",-0.654646224214385,0.731042650061921,"0.829673105199142","0.0209333195071437","0.94702093750347","0.00120580144602082","hyperlink",0.2,"PC","PC"
"PC.aa.C40.4","PC.ae.C38.5",1,"Gk","-0.192373435626126","0.817695225082754",-0.192373435626126,0.817695225082754,"0.710624987264047","0.073490912605728","0.778668482683083","0.0391313228750912","hyperlink",0.2,"PC","PC"
"PC.aa.C40.4","PC.ae.C40.3",4,"Pdgfa;Klhdc3;Naa60;Iqcb1","0.0403864893586909;-0.0725711114827398;-0.1628990379752;-0.113420299589632","0.861865501913013;0.861865501913013;0.861865501913013;0.861865501913013",-0.0771259899222202,0.861865501913013,"0.735109595265644;0.674049627009577;0.795453863442964;0.711091191465985","0.0597771104965616;0.0968184605899031;0.0324417758478864;0.0732155451636331","0.58798853722554;0.74144493053508;0.683859162962777;0.736213655728986","0.164993414769973;0.0564767592624557;0.0902281731276145;0.0591946323259515","hyperlink",0.8,"PC","PC"
"PC.aa.C40.4","PC.ae.C40.4",1,"Nfyb","-0.409594043292909","0.752382731844331",-0.409594043292909,0.752382731844331,"0.722279599740834","0.0667730002144372","0.892306698891753","0.00689284390599564","hyperlink",0.2,"PC","PC"
"PC.aa.C40.4","PC.ae.C40.5",1,"Klhdc3","-0.454718630701754","0.778437961508309",-0.454718630701754,0.778437961508309,"0.84616365772743","0.0163809102258584","0.818824390782392","0.0242769875989009","hyperlink",0.2,"PC","PC"
"PC.aa.C40.4","PC.ae.C42.0",2,"Lpin2;Rac1","0.779420488899757;0.750321355785248","0.986326530412311;0.986326530412311",0.764870922342503,0.986326530412311,"0.559144753102106;0.632872174935957","0.191906981151892;0.127135494444901","0.0653911306295423;0.0208296146154463","0.889225758938946;0.964646218647654","hyperlink",0.4,"PC","PC"
"PC.aa.C40.4","PC.ae.C42.2",4,"Lpin2;Mocs2;Hpgd;Rac1","-0.661338325684544;-0.402642163137006;-0.165651735085475;-0.598927639531672","0.828369033461313;0.828369033461313;0.828369033461313;0.828369033461313",-0.457139965859674,0.828369033461313,"0.956411441904894;0.680444198091261;0.834793301427161;0.961178292402168","0.000744162419472451;0.0924947087669265;0.019451922697296;0.000558531812490125","0.831852603422639;0.926790508651656;0.62493770014904;0.773760602587397","0.0202952058017208;0.00267684578536136;0.133465971788594;0.0412193465527106","hyperlink",0.8,"PC","PC"
"PC.aa.C40.4","PC.ae.C44.6",2,"Ndufb9;Anapc2","-0.256894688561137;-0.557404918959228","0.81805396816019;0.81805396816019",-0.407149803760183,0.81805396816019,"0.769067831729094;0.848585088062353","0.0432720849338892;0.0157654554526839","0.768805136537438;0.889706586880854","0.0433886226245642;0.00730587772881893","hyperlink",0.4,"PC","PC"
"PC.aa.C40.4","SM.C24.0",3,"Lpin2;Ccdc66;Rac1","0.0427206986920902;0.522579393340834;0.180768382178508","0.909066624771223;0.909066624771223;0.909066624771223",0.248689491403811,0.909066624771223,"0.852359666413937;-0.455051018867448;0.890168698373052","0.0148327857590583;0.304915034970072;0.00723145163788372","0.44841017875213;-0.444822729743225;0.247728183076965","0.312920557829213;0.317282736001392;0.592228515566785","hyperlink",0.6,"PC","SM"
"PC.aa.C40.5","PC.aa.C42.4",1,"Mrps11","-0.180073970522023","0.821998643392683",-0.180073970522023,0.821998643392683,"0.851010915810991","0.0151623258049797","0.612544679901144","0.143666363368951","hyperlink",0.2,"PC","PC"
"PC.aa.C40.5","PC.aa.C42.5",1,"Atp9b","-0.15557265996184","0.848894105515101",-0.15557265996184,0.848894105515101,"0.599466294981682","0.154841494042302","0.852322620294677","0.0148417820250534","hyperlink",0.2,"PC","PC"
"PC.aa.C40.5","PC.ae.C38.3",2,"Klhdc3;Nfyb","-0.533364915294902;-0.326026945145673","0.786629664482845;0.786629664482845",-0.429695930220288,0.786629664482845,"0.720527430740612;0.716343743107943","0.0677608987781341;0.0701513218376334","0.957812260883358;0.853895534531716","0.000686329798789434;0.0144625555603058","hyperlink",0.4,"PC","PC"
"PC.aa.C40.5","PC.ae.C38.4",3,"Pbrm1;Dgkz;Cobll1","-0.0964981181570983;0.042491834891982;-0.0783928542400887","0.868058763660201;0.868058763660201;0.868058763660201",-0.0441330458350683,0.868058763660201,"0.829313425888431;0.591623863471231;0.595630252237734","0.0210397026625583;0.161743352734334;0.158198741997409","0.589019594665698;0.73292562863968;0.813091647506713","0.164068370551977;0.06093843750066;0.0261573895801001","hyperlink",0.6,"PC","PC"
"PC.aa.C40.5","PC.ae.C40.3",2,"Atp9b;Xpo7","-0.278198243177599;-0.385364843393301","0.795183926232031;0.795183926232031",-0.33178154328545,0.795183926232031,"0.734678655677008;0.749719878690045","0.060005304245685;0.0523191134179355","0.809639616817255;0.865541696805668","0.0273278740999659;0.0118277149003402","hyperlink",0.4,"PC","PC"
"PC.aa.C40.5","PC.ae.C40.4",2,"Pbrm1;Cd82","-0.289551722174123;-0.212747203042013","0.892646294333817;0.892646294333817",-0.251149462608068,0.892646294333817,"0.80605660719547;0.597940519272446","0.0285732730251012;0.156172529191791","0.774122161712724;0.893395371556832","0.0410634743436284;0.00672403174551646","hyperlink",0.4,"PC","PC"
"PC.aa.C40.5","PC.ae.C40.5",3,"Celf1;Cd82;Appl2","0.58167671738241;-0.202604051935795;-0.0709779472674134","0.862803712011752;0.862803712011752;0.862803712011752",0.102698239393067,0.862803712011752,"-0.388269562637615;0.697834565971375;0.437855581123556","0.389392767943907;0.0812615620912;0.325828936486747","-0.388688749894552;0.809849394896138;0.907243537208135","0.388835988924799;0.0272559224634527;0.00478503590824017","hyperlink",0.6,"PC","PC"
"PC.aa.C40.5","PC.ae.C44.6",1,"Anapc2","-0.660334361782704","0.710864813803482",-0.660334361782704,0.710864813803482,"0.839940244961473","0.0180246319661403","0.941260269307892","0.00155588939261163","hyperlink",0.2,"PC","PC"
"PC.aa.C40.5","SM.C18.1",2,"Pbrm1;Cd82","-0.242887624350371;-0.532321543511984","0.83781679662581;0.83781679662581",-0.387604583931178,0.83781679662581,"0.868764556238857;0.819309409268807","0.0111518004233848;0.0241215137926563","0.644671840124251;0.902380880003322","0.118011931463656;0.0054224145718601","hyperlink",0.4,"PC","SM"
"PC.aa.C40.6","PC.aa.C42.4",1,"Eif4b","-0.104283694043177","0.821655514710491",-0.104283694043177,0.821655514710491,"0.674821122602355","0.0962913027190132","0.749443050050709","0.0524554024279569","hyperlink",0.2,"PC","PC"
"PC.aa.C40.6","PC.ae.C40.4",1,"Pbrm1","-0.220424890354132","0.82592020199949",-0.220424890354132,0.82592020199949,"0.639533644212153","0.121941970213419","0.856727408736742","0.0137939007015711","hyperlink",0.2,"PC","PC"
"PC.aa.C40.6","PC.ae.C42.1",1,"Dazap1","0.500460363821806","0.926383619199764",0.500460363821806,0.926383619199764,"-0.4425307371235","0.320083377844912","-0.497516907274846","0.255914787832266","hyperlink",0.2,"PC","PC"
"PC.aa.C42.0","PC.aa.C42.1",1,"Ifnar2","-0.291165110869129","0.866779669732353",-0.291165110869129,0.866779669732353,"0.919448494678923","0.00338559410190928","0.610315748902794","0.145541211529439","hyperlink",0.2,"PC","PC"
"PC.aa.C42.0","PC.aa.C42.4",1,"Tmed1","-0.869547952743863","0.740194559761197",-0.869547952743863,0.740194559761197,"0.949700626160987","0.00106061117710348","0.972474285523212","0.000237884426563686","hyperlink",0.2,"PC","PC"
"PC.aa.C42.0","PC.ae.C36.5",1,"Tmed1","-0.260065342231808","0.833753873718232",-0.260065342231808,0.833753873718232,"0.666325454076207","0.102179490185879","0.862485045990512","0.0124899564440393","hyperlink",0.2,"PC","PC"
"PC.aa.C42.0","SM.C18.1",2,"Nap1l4;Tmed1","-0.430226260441175;-0.406788581827184","0.715910620157481;0.715910620157481",-0.418507421134179,0.715910620157481,"0.834195906286;0.829923292604471","0.0196215920952687;0.0208595009873423","0.79981675340111;0.787032910096778","0.0308166771749008;0.0357107337083293","hyperlink",0.4,"PC","SM"
"PC.aa.C42.0","SM.C24.1",2,"Cyhr1;Wdyhv1","-0.349410766606913;-0.249460125122877","0.775115727326651;0.775115727326651",-0.299435445864895,0.775115727326651,"0.736881697362785;0.761656712793403","0.0588436901931631;0.0466262400849637","0.849426349205894;0.757796123584903","0.0155547731610018;0.048428136872856","hyperlink",0.4,"PC","SM"
"PC.aa.C42.2","PC.ae.C30.1",1,"Ndufa2","-0.623172397574728","0.752313211813207",-0.623172397574728,0.752313211813207,"0.933578968865726","0.00210662290883485","0.829009914066008","0.021129710556789","hyperlink",0.2,"PC","PC"
"PC.aa.C42.2","PC.ae.C32.1",1,"Prr12","-0.276946515268123","0.862324752866057",-0.276946515268123,0.862324752866057,"0.842554104648278","0.0173233651903034","0.714418770895509","0.0712661542196361","hyperlink",0.2,"PC","PC"
"PC.aa.C42.2","PC.ae.C34.0",2,"Prr12;Pdia6","-0.601761941378457;-0.304913436383914","0.777663810274182;0.777663810274182",-0.453337688881185,0.777663810274182,"0.932728705060702;0.774077917720693","0.00217367597464019;0.0410825309055802","0.818064835781861;0.786614380435564","0.0245215963583185;0.0358777682141414","hyperlink",0.4,"PC","PC"
"PC.aa.C42.2","PC.ae.C34.1",1,"Prr12","-0.387882904721925","0.78795840662636",-0.387882904721925,0.78795840662636,"0.905250592928864","0.00504065567831175","0.694550977986964","0.0833236511173668","hyperlink",0.2,"PC","PC"
"PC.aa.C42.2","PC.ae.C42.5",1,"Inpp5d","-0.433680063349026","0.746296427230727",-0.433680063349026,0.746296427230727,"0.799797438152379","0.03082376905068","0.843282899322717","0.017130656660912","hyperlink",0.2,"PC","PC"
"PC.aa.C42.4","PC.aa.C42.5",3,"Atp9b;Rpl17;Shtn1","-0.26716752759622;-0.222558929885072;0.602094472421141","0.850165902190634;0.850165902190634;0.850165902190634",0.0374560049799497,0.850165902190634,"0.681915721446324;0.470134378691818;-0.356457286802539","0.0915144161988244;0.287071702934371;0.432560193422606","0.858865232033319;0.95365342671148;-0.375867407181785","0.0133010836386786;0.000866221350271215;0.40600939159366","hyperlink",0.6,"PC","PC"
"PC.aa.C42.4","PC.ae.C30.0",1,"Nagk","-0.242619458941266","0.867444610801178",-0.242619458941266,0.867444610801178,"0.742058538481457","0.0561625092250435","0.798587738205534","0.0312697463708761","hyperlink",0.2,"PC","PC"
"PC.aa.C42.4","PC.ae.C36.5",1,"Tmed1","0.0994804261689988","0.916897784763871",0.0994804261689988,0.916897784763871,"0.611904878716073","0.144203274427966","0.692461778732131","0.0846499490738429","hyperlink",0.2,"PC","PC"
"PC.aa.C42.4","PC.ae.C40.3",2,"Atp9b;Cep192","-0.493844098796837;-0.314420261632138","0.778303661573015;0.778303661573015",-0.404132180214487,0.778303661573015,"0.832883513249974;0.744358458408518","0.0199972691019848;0.0549931264475565","0.858312374992621;0.821022659723284","0.013427546348648;0.0235768301730538","hyperlink",0.4,"PC","PC"
"PC.aa.C42.4","PC.ae.C40.4",2,"Cd82;Tbc1d23","-0.465588264665695;-0.297197188944961","0.828010301495222;0.828010301495222",-0.381392726805328,0.828010301495222,"0.697963100729058;0.655642061019453","0.0811814006056699;0.109843118508378","0.944981233058434;0.889330550254697","0.00132375863568826;0.00736676686182867","hyperlink",0.4,"PC","PC"
"PC.aa.C42.4","PC.ae.C40.5",2,"Nmd3;Cd82","0.633970750328718;-0.142776964232571","0.829674485091921;0.829674485091921",0.245596893048073,0.829674485091921,"-0.339285021438342;0.594039160708882","0.456583535547519;0.159601768241126","-0.314805577770396;0.843619187186308","0.491652722952467;0.0170421486134606","hyperlink",0.4,"PC","PC"
"PC.aa.C42.4","PC.ae.C42.1",2,"Atp9b;Thap4","-0.120147042407146;-0.177909079854645","0.827547039842083;0.827547039842083",-0.149028061130896,0.827547039842083,"0.707509461044699;0.67263231942737","0.0753453320477543;0.0977908306884757","0.732522306468708;0.80482783451256","0.0611542293576447;0.0290075520885856","hyperlink",0.4,"PC","PC"
